sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
2026,892,1,7,6,10560,,,-3,,
2027,892,1,337,9,10560,,,-3,,
2028,892,1,78,4,10560,,,-3,,
2029,892,1,415,7,10560,,,-3,,
2030,892,1,51,4,10560,,,-3,,
2031,892,1,127,5,10560,,,-3,,
2032,893,1,76,6,10560,,,-3,,
2033,894,1,49,7,10560,,,-3,,
2034,895,1,27,12,10620,,,-3,,
2035,896,1,199,6,10620,,,-3,,
2036,896,1,16,8,10620,,,-3,,
2037,896,1,8,1,10620,,,-3,,
2038,896,1,106,9,10620,,,-3,,
2039,896,1,45,5,10620,,,-3,,
2040,896,1,282,6,10620,,,-3,,
2041,897,1,13,7,10620,,,-3,,
2042,897,1,39,6,10620,,,-3,,
2043,898,1,4,8,10680,,,-3,,
2044,898,1,11,11,10680,,,-3,,
2045,899,1,19,9,10680,,,-3,,
2046,899,1,33,10,10680,,,-3,,
2047,900,1,309,7,10680,,,-3,,
2048,901,1,187,6,10680,,,-3,,
2049,901,1,219,4,10680,,,-3,,
2050,902,1,50,5,10680,,,-3,,
2051,903,1,423,5,10680,,,-3,,
2052,903,1,0,8,10680,,,-3,,
2053,904,1,208,4,10740,,,-3,,
2054,904,1,22,6,10740,,,-3,,
2055,904,1,43,4,10740,,,-3,,
2056,905,1,1,11,10740,,,-3,,
2057,905,1,10,5,10740,,,-3,,
2058,905,1,373,11,10740,,,-3,,
2059,906,1,329,4,10740,,,-3,,
2060,906,1,39,2,10740,,,-3,,
2061,906,1,33,3,10740,,,-3,,
2062,906,1,4,6,10740,,,-3,,
2063,907,1,58,9,10800,,,-3,,
2064,907,1,12,8,10800,,,-3,,
2065,907,1,14,3,10800,,,-3,,
2066,907,1,3,8,10800,,,-3,,
2067,908,1,47,4,10800,,,-3,,
2068,908,1,214,2,10800,,,-3,,
2069,909,1,2,11,10800,,,-3,,
2070,909,1,138,10,10800,,,-3,,
2071,910,1,311,5,10800,,,-3,,
2072,910,1,4,5,10800,,,-3,,
2073,911,1,1,8,10800,,,-3,,
2074,911,1,0,8,10800,,,-3,,
2075,911,1,102,10,10800,,,-3,,
2076,911,1,14,10,10800,,,-3,,
2077,911,1,2,3,10800,,,-3,,
2078,911,1,55,6,10800,,,-3,,
2079,911,1,153,7,10800,,,-3,,
2080,912,1,90,7,10860,,,-3,,
2081,912,1,139,4,10860,,,-3,,
2082,913,1,20,8,10860,,,-3,,
2083,914,1,47,6,10860,,,-3,,
2084,914,1,191,10,10860,,,-3,,
2085,914,1,98,9,10860,,,-3,,
2086,915,1,2,6,10860,,,-3,,
2087,915,1,35,4,10860,,,-3,,
2088,915,1,415,10,10860,,,-3,,
2089,915,1,206,8,10860,,,-3,,
2090,915,1,143,5,10860,,,-3,,
2091,915,1,42,11,10860,,,-3,,
2092,916,1,1,7,10860,,,-3,,
2093,917,1,72,9,10920,,,-3,,
2094,917,1,488,6,10920,,,-3,,
2095,917,1,98,6,10920,,,-3,,
2096,917,1,365,8,10920,,,-3,,
2097,918,1,82,8,10920,,,-3,,
2098,919,1,105,11,10920,,,-3,,
2099,919,1,29,8,10920,,,-3,,
2100,919,1,26,5,10920,,,-3,,
2101,920,1,37,4,10920,,,-3,,
2102,920,1,17,10,10920,,,-3,,
2103,921,1,326,12,10920,,,-3,,
2104,921,1,148,6,10920,,,-3,,
2105,922,1,0,2,10920,,,-3,,
2106,923,1,115,8,10980,,,-3,,
2107,924,1,81,5,10980,,,-3,,
2108,925,1,243,3,11040,,,-3,,
2109,926,1,0,8,11040,,,-3,,
2110,927,1,26,3,11040,,,-3,,
2111,927,1,19,4,11040,,,-3,,
2112,928,1,0,6,11100,,,-3,,
2113,929,1,0,10,11100,,,-3,,
2114,929,1,228,10,11100,,,-3,,
2115,929,1,45,7,11100,,,-3,,
2116,930,1,486,6,11160,,,-3,,
2117,931,1,7,7,11160,,,-3,,
2118,932,1,10,4,11160,,,-3,,
2119,932,1,49,7,11160,,,-3,,
2120,933,1,36,10,11220,,,-3,,
2121,934,1,25,5,11220,,,-3,,
2122,934,1,20,8,11220,,,-3,,
2123,935,1,136,8,11220,,,-3,,
2124,935,1,8,2,11220,,,-3,,
2125,935,1,11,6,11220,,,-3,,
2126,935,1,21,8,11220,,,-3,,
2127,935,1,12,6,11220,,,-3,,
2128,935,1,77,11,11220,,,-3,,
2129,936,1,120,6,11220,,,-3,,
2130,936,1,191,6,11220,,,-3,,
2131,937,1,2,1,11280,,,-3,,
2132,937,1,1,3,11280,,,-3,,
2133,938,1,199,1,11280,,,-3,,
2134,939,1,96,6,11280,,,-3,,
2135,940,1,49,4,11280,,,-3,,
2136,940,1,1,5,11280,,,-3,,
2137,941,1,15,6,11340,,,-3,,
2138,942,1,165,10,11340,,,-3,,
2139,943,1,255,10,11340,,,-3,,
2140,943,1,146,8,11340,,,-3,,
2141,944,1,11,10,11340,,,-3,,
2142,945,1,110,12,11340,,,-3,,
2143,946,1,145,6,11340,,,-3,,
2144,947,1,317,4,11340,,,-3,,
2145,947,1,15,5,11340,,,-3,,
2146,947,1,83,8,11340,,,-3,,
2147,948,1,28,11,11400,,,-3,,
2148,949,1,0,8,11400,,,-3,,
2149,950,1,35,6,11400,,,-3,,
2150,951,1,4,8,11400,,,-3,,
2151,952,1,198,6,11460,,,-3,,
2152,953,1,231,4,11460,,,-3,,
2153,953,1,412,11,11460,,,-3,,
2154,953,1,177,3,11460,,,-3,,
2155,953,1,36,9,11460,,,-3,,
2156,954,1,12,4,11460,,,-3,,
2157,954,1,497,5,11460,,,-3,,
2158,954,1,1,4,11460,,,-3,,
2159,955,1,388,8,11460,,,-3,,
2160,955,1,432,5,11460,,,-3,,
2161,956,1,109,8,11460,,,-3,,
2162,957,1,385,11,11520,,,-3,,
2163,958,1,12,2,11520,,,-3,,
2164,958,1,404,11,11520,,,-3,,
2165,958,1,4,8,11520,,,-3,,
2166,959,1,246,12,11520,,,-3,,
2167,959,1,34,12,11520,,,-3,,
2168,960,1,89,4,11520,,,-3,,
2169,960,1,17,7,11520,,,-3,,
2170,960,1,0,6,11520,,,-3,,
2171,961,1,20,6,11520,,,-3,,
2172,962,1,14,10,11580,,,-3,,
2173,963,1,3,4,11580,,,-3,,
2174,963,1,39,6,11580,,,-3,,
2175,964,1,37,4,11580,,,-3,,
2176,964,1,18,4,11580,,,-3,,
2177,964,1,34,2,11580,,,-3,,
2178,965,1,287,5,11640,,,-3,,
2179,966,1,358,8,11640,,,-3,,
2180,967,1,39,4,11640,,,-3,,
2181,968,1,2,4,11640,,,-3,,
2182,968,1,38,4,11640,,,-3,,
2183,969,1,267,2,11700,,,-3,,
2184,970,1,21,9,11700,,,-3,,
2185,970,1,1,4,11700,,,-3,,
2186,970,1,5,7,11700,,,-3,,
2187,971,1,29,5,11700,,,-3,,
2188,971,1,433,2,11700,,,-3,,
2189,972,1,1,11,11700,,,-3,,
2190,972,1,26,1,11700,,,-3,,
2191,972,1,382,5,11700,,,-3,,
2192,973,1,154,6,11700,,,-3,,
2193,973,1,45,10,11700,,,-3,,
2194,973,1,148,5,11700,,,-3,,
2195,973,1,111,4,11700,,,-3,,
2196,974,1,116,9,11700,,,-3,,
2197,974,1,167,5,11700,,,-3,,
2198,975,1,36,8,11760,,,-3,,
2199,975,1,38,3,11760,,,-3,,
2200,975,1,20,2,11760,,,-3,,
2201,975,1,5,1,11760,,,-3,,
2202,976,1,2,10,11760,,,-3,,
2203,976,1,57,1,11760,,,-3,,
2204,977,1,44,2,11760,,,-3,,
2205,977,1,2,4,11760,,,-3,,
2206,977,1,173,8,11760,,,-3,,
2207,977,1,172,10,11760,,,-3,,
2208,977,1,83,3,11760,,,-3,,
2209,978,1,81,10,11760,,,-3,,
2210,979,1,244,3,11760,,,-3,,
2211,980,1,2,8,11820,,,-3,,
2212,981,1,4,6,11880,,,-3,,
2213,982,1,98,8,11880,,,-3,,
2214,983,1,151,6,11880,,,-3,,
2215,983,1,16,10,11880,,,-3,,
2216,984,1,23,2,11880,,,-3,,
2217,985,1,43,6,11880,,,-3,,
2218,985,1,0,4,11880,,,-3,,
2219,986,1,23,6,11940,,,-3,,
2220,986,1,367,8,11940,,,-3,,
2221,987,1,62,6,11940,,,-3,,
2222,987,1,113,6,11940,,,-3,,
2223,987,1,150,5,11940,,,-3,,
2224,987,1,74,12,11940,,,-3,,
2225,987,1,18,9,11940,,,-3,,
2226,988,1,45,12,11940,,,-3,,
2227,988,1,236,4,11940,,,-3,,
2228,988,1,0,5,11940,,,-3,,
2229,989,1,45,9,11940,,,-3,,
2230,989,1,29,5,11940,,,-3,,
2231,989,1,30,3,11940,,,-3,,
2232,990,1,12,1,11940,,,-3,,
2233,990,1,56,6,11940,,,-3,,
2234,990,1,47,6,11940,,,-3,,
2235,991,1,14,4,11940,,,-3,,
2236,991,1,396,6,11940,,,-3,,
2237,991,1,3,1,11940,,,-3,,
2238,991,1,35,2,11940,,,-3,,
2239,992,1,134,6,11940,,,-3,,
2240,992,1,426,7,11940,,,-3,,
2241,992,1,17,6,11940,,,-3,,
2242,992,1,459,2,11940,,,-3,,
2243,993,1,138,6,11940,,,-3,,
2244,993,1,63,8,11940,,,-3,,
2245,993,1,101,4,11940,,,-3,,
2246,993,1,35,6,11940,,,-3,,
2247,994,1,306,4,12060,,,-3,,
2248,995,1,412,4,12060,,,-3,,
2249,995,1,29,12,12060,,,-3,,
2250,995,1,351,2,12060,,,-3,,
2251,996,1,36,4,12060,,,-3,,
2252,996,1,79,8,12060,,,-3,,
2253,996,1,21,4,12060,,,-3,,
2254,997,1,37,6,12060,,,-3,,
2255,998,1,84,9,12060,,,-3,,
2256,999,1,146,7,12060,,,-3,,
2257,1000,1,170,12,12060,,,-3,,
2258,1001,1,4,1,12120,,,-3,,
2259,1001,1,172,10,12120,,,-3,,
2260,1001,1,133,4,12120,,,-3,,
2261,1001,1,56,10,12120,,,-3,,
2262,1001,1,20,9,12120,,,-3,,
2263,1001,1,91,6,12120,,,-3,,
2264,1002,1,19,10,12120,,,-3,,
2265,1003,1,5,5,12120,,,-3,,
2266,1004,1,23,9,12120,,,-3,,
2267,1005,1,20,6,12120,,,-3,,
2268,1005,1,45,6,12120,,,-3,,
2269,1006,1,187,7,12120,,,-3,,
2270,1007,1,181,7,12120,,,-3,,
2271,1008,1,1,10,12120,,,-3,,
2272,1008,1,51,2,12120,,,-3,,
2273,1009,1,72,8,12180,,,-3,,
2274,1009,1,180,5,12180,,,-3,,
2275,1010,1,25,10,12180,,,-3,,
2276,1011,1,136,9,12180,,,-3,,
2277,1012,1,3,8,12180,,,-3,,
2278,1013,1,99,9,12180,,,-3,,
2279,1013,1,59,7,12180,,,-3,,
2280,1014,1,25,1,12180,,,-3,,
2281,1015,1,148,6,12240,,,-3,,
2282,1016,1,41,11,12240,,,-3,,
2283,1017,1,60,3,12240,,,-3,,
2284,1017,1,99,6,12240,,,-3,,
2285,1017,1,18,4,12240,,,-3,,
2286,1018,1,3,6,12240,,,-3,,
2287,1019,1,5,10,12300,,,-3,,
2288,1019,1,34,5,12300,,,-3,,
2289,1019,1,246,7,12300,,,-3,,
2290,1020,1,44,10,12300,,,-3,,
2291,1021,1,100,7,12300,,,-3,,
2292,1021,1,284,8,12300,,,-3,,
2293,1021,1,6,6,12300,,,-3,,
2294,1021,1,47,5,12300,,,-3,,
2295,1021,1,79,8,12300,,,-3,,
2296,1022,1,231,4,12300,,,-3,,
2297,1022,1,28,7,12300,,,-3,,
2298,1023,1,174,6,12300,,,-3,,
2299,1023,1,110,6,12300,,,-3,,
2300,1023,1,19,6,12300,,,-3,,
2301,1023,1,78,4,12300,,,-3,,
2302,1024,1,45,7,12300,,,-3,,
2303,1024,1,444,4,12300,,,-3,,
2304,1025,1,5,3,12300,,,-3,,
2305,1026,1,380,8,12300,,,-3,,
2306,1026,1,45,4,12300,,,-3,,
2307,1026,1,151,10,12300,,,-3,,
2308,1027,1,34,6,12300,,,-3,,
2309,1027,1,24,10,12300,,,-3,,
2310,1027,1,20,7,12300,,,-3,,
2311,1028,1,104,6,12360,,,-3,,
2312,1029,1,1,6,12360,,,-3,,
2313,1030,1,38,5,12360,,,-3,,
2314,1031,1,112,4,12360,,,-3,,
2315,1032,1,60,8,12360,,,-3,,
2316,1033,1,81,4,12420,,,-3,,
2317,1034,1,232,6,12420,,,-3,,
2318,1034,1,182,4,12420,,,-3,,
2319,1035,1,10,12,12420,,,-3,,
2320,1036,1,69,8,12420,,,-3,,
2321,1037,1,7,1,12420,,,-3,,
2322,1038,1,50,8,12420,,,-3,,
2323,1038,1,98,4,12420,,,-3,,
2324,1038,1,368,10,12420,,,-3,,
2325,1038,1,2,8,12420,,,-3,,
2326,1039,1,9,6,12420,,,-3,,
2327,1040,1,44,7,12420,,,-3,,
2328,1041,1,87,8,12480,,,-3,,
2329,1041,1,23,6,12480,,,-3,,
2330,1041,1,0,6,12480,,,-3,,
2331,1042,1,41,10,12480,,,-3,,
2332,1043,1,145,4,12480,,,-3,,
2333,1044,1,296,4,12480,,,-3,,
2334,1045,1,164,4,12480,,,-3,,
2335,1046,1,39,12,12480,,,-3,,
2336,1047,1,306,6,12540,,,-3,,
2337,1048,1,300,10,12540,,,-3,,
2338,1049,1,110,2,12540,,,-3,,
2339,1049,1,219,4,12540,,,-3,,
2340,1050,1,84,6,12540,,,-3,,
2341,1051,1,329,6,12540,,,-3,,
2342,1052,1,194,9,12600,,,-3,,
2343,1052,1,462,5,12600,,,-3,,
2344,1053,1,178,4,12600,,,-3,,
2345,1054,1,179,4,12600,,,-3,,
2346,1055,1,28,6,12600,,,-3,,
2347,1056,1,0,10,12600,,,-3,,
2348,1056,1,31,1,12600,,,-3,,
2349,1057,1,142,2,12600,,,-3,,
2350,1058,1,196,4,12660,,,-3,,
2351,1058,1,45,6,12660,,,-3,,
2352,1058,1,363,11,12660,,,-3,,
2353,1059,1,102,8,12660,,,-3,,
2354,1060,1,4,4,12660,,,-3,,
2355,1060,1,34,4,12660,,,-3,,
2356,1061,1,0,6,12660,,,-3,,
2357,1062,1,90,9,12660,,,-3,,
2358,1063,1,49,2,12720,,,-3,,
2359,1064,1,481,10,12720,,,-3,,
2360,1065,1,433,8,12720,,,-3,,
2361,1065,1,88,2,12720,,,-3,,
2362,1066,1,7,8,12720,,,-3,,
2363,1066,1,268,1,12720,,,-3,,
2364,1066,1,217,4,12720,,,-3,,
2365,1066,1,31,12,12720,,,-3,,
2366,1067,1,54,4,12720,,,-3,,
2367,1067,1,12,11,12720,,,-3,,
2368,1067,1,7,4,12720,,,-3,,
2369,1067,1,39,5,12720,,,-3,,
2370,1068,1,177,7,12720,,,-3,,
2371,1068,1,110,4,12720,,,-3,,
2372,1068,1,464,8,12720,,,-3,,
2373,1068,1,1,4,12720,,,-3,,
2374,1068,1,47,10,12720,,,-3,,
2375,1069,1,42,12,12720,,,-3,,
2376,1069,1,15,12,12720,,,-3,,
2377,1069,1,21,6,12720,,,-3,,
2378,1070,1,25,11,12780,,,-3,,
2379,1071,1,147,8,12780,,,-3,,
2380,1071,1,304,3,12780,,,-3,,
2381,1071,1,30,6,12780,,,-3,,
2382,1072,1,5,6,12780,,,-3,,
2383,1073,1,8,11,12840,,,-3,,
2384,1073,1,2,11,12840,,,-3,,
2385,1073,1,367,6,12840,,,-3,,
2386,1074,1,4,1,12840,,,-3,,
2387,1074,1,400,10,12840,,,-3,,
2388,1074,1,214,2,12840,,,-3,,
2389,1075,1,267,12,12840,,,-3,,
2390,1075,1,448,6,12840,,,-3,,
2391,1076,1,207,6,12840,,,-3,,
2392,1076,1,145,12,12840,,,-3,,
2393,1076,1,1,8,12840,,,-3,,
2394,1077,1,378,5,12840,,,-3,,
2395,1078,1,360,4,12840,,,-3,,
2396,1078,1,196,8,12840,,,-3,,
2397,1079,1,64,9,12900,,,-3,,
2398,1079,1,63,10,12900,,,-3,,
2399,1080,1,46,5,12900,,,-3,,
2400,1080,1,262,6,12900,,,-3,,
2401,1081,1,145,5,12960,,,-3,,
2402,1082,1,23,6,12960,,,-3,,
2403,1082,1,1,7,12960,,,-3,,
2404,1082,1,185,8,12960,,,-3,,
2405,1083,1,5,9,12960,,,-3,,
2406,1083,1,214,10,12960,,,-3,,
2407,1083,1,209,11,12960,,,-3,,
2408,1083,1,27,8,12960,,,-3,,
2409,1084,1,350,9,12960,,,-3,,
2410,1084,1,349,4,12960,,,-3,,
2411,1084,1,34,5,12960,,,-3,,
2412,1084,1,221,8,12960,,,-3,,
2413,1085,1,60,4,13020,,,-3,,
2414,1085,1,334,8,13020,,,-3,,
2415,1085,1,28,4,13020,,,-3,,
2416,1086,1,28,8,13020,,,-3,,
2417,1087,1,175,2,13020,,,-3,,
2418,1087,1,29,10,13020,,,-3,,
2419,1088,1,13,8,13020,,,-3,,
2420,1089,1,41,11,13020,,,-3,,
2421,1090,1,186,8,13080,,,-3,,
2422,1090,1,90,8,13080,,,-3,,
2423,1090,1,77,6,13080,,,-3,,
2424,1091,1,9,6,13080,,,-3,,
2425,1091,1,25,7,13080,,,-3,,
2426,1092,1,37,7,13080,,,-3,,
2427,1093,1,192,8,13140,,,-3,,
2428,1094,1,12,8,13140,,,-3,,
2429,1094,1,245,4,13140,,,-3,,
2430,1094,1,282,8,13140,,,-3,,
2431,1095,1,127,2,13140,,,-3,,
2432,1096,1,246,8,13200,,,-3,,
2433,1096,1,16,5,13200,,,-3,,
2434,1096,1,17,1,13200,,,-3,,
2435,1097,1,2,11,13200,,,-3,,
2436,1097,1,17,4,13200,,,-3,,
2437,1098,1,3,8,13260,,,-3,,
2438,1099,1,122,10,13260,,,-3,,
2439,1099,1,18,8,13260,,,-3,,
2440,1100,1,264,4,13260,,,-3,,
2441,1101,1,19,4,13320,,,-3,,
2442,1101,1,261,9,13320,,,-3,,
2443,1101,1,428,9,13320,,,-3,,
2444,1101,1,462,6,13320,,,-3,,
2445,1102,1,51,4,13320,,,-3,,
2446,1102,1,8,7,13320,,,-3,,
2447,1102,1,40,7,13320,,,-3,,
2448,1102,1,122,11,13320,,,-3,,
2449,1103,1,42,9,13320,,,-3,,
2450,1104,1,6,6,13380,,,-3,,
2451,1105,1,11,5,13380,,,-3,,
2452,1106,1,19,7,13380,,,-3,,
2453,1107,1,89,6,13380,,,-3,,
2454,1107,1,23,4,13380,,,-3,,
2455,1108,1,4,6,13380,,,-3,,
2456,1109,1,38,4,13380,,,-3,,
2457,1109,1,76,4,13380,,,-3,,
2458,1110,1,1,12,13380,,,-3,,
2459,1110,1,12,8,13380,,,-3,,
2460,1111,1,142,4,13440,,,-3,,
2461,1112,1,25,2,13440,,,-3,,
2462,1112,1,82,7,13440,,,-3,,
2463,1112,1,309,2,13440,,,-3,,
2464,1112,1,128,8,13440,,,-3,,
2465,1113,1,45,5,13440,,,-3,,
2466,1114,1,92,3,13440,,,-3,,
2467,1115,1,119,8,13500,,,-3,,
2468,1116,1,48,9,13500,,,-3,,
2469,1117,1,41,9,13500,,,-3,,
2470,1117,1,0,4,13500,,,-3,,
2471,1118,1,369,4,13500,,,-3,,
2472,1118,1,48,7,13500,,,-3,,
2473,1118,1,25,5,13500,,,-3,,
2474,1119,1,158,4,13500,,,-3,,
2475,1120,1,29,2,13560,,,-3,,
2476,1121,1,1,5,13560,,,-3,,
2477,1121,1,352,4,13560,,,-3,,
2478,1121,1,2,4,13560,,,-3,,
2479,1121,1,34,6,13560,,,-3,,
2480,1122,1,10,10,13560,,,-3,,
2481,1122,1,136,7,13560,,,-3,,
2482,1123,1,38,4,13560,,,-3,,
2483,1123,1,31,6,13560,,,-3,,
2484,1123,1,24,11,13560,,,-3,,
2485,1123,1,425,6,13560,,,-3,,
2486,1123,1,4,9,13560,,,-3,,
2487,1123,1,6,10,13560,,,-3,,
2488,1123,1,8,4,13560,,,-3,,
2489,1123,1,28,8,13560,,,-3,,
2490,1124,1,15,6,13560,,,-3,,
2491,1124,1,188,8,13560,,,-3,,
2492,1125,1,26,5,13560,,,-3,,
2493,1126,1,4,1,13620,,,-3,,
2494,1127,1,149,9,13620,,,-3,,
2495,1128,1,24,3,13620,,,-3,,
2496,1128,1,379,8,13620,,,-3,,
2497,1129,1,165,10,13620,,,-3,,
2498,1129,1,27,5,13620,,,-3,,
2499,1130,1,21,5,13620,,,-3,,
2500,1131,1,21,7,13620,,,-3,,
2501,1131,1,39,5,13620,,,-3,,
2502,1132,1,176,3,13620,,,-3,,
2503,1133,1,173,8,13620,,,-3,,
2504,1134,1,51,7,13620,,,-3,,
2505,1135,1,323,12,13620,,,-3,,
2506,1135,1,13,4,13620,,,-3,,
2507,1136,1,80,8,13680,,,-3,,
2508,1136,1,0,7,13680,,,-3,,
2509,1136,1,28,12,13680,,,-3,,
2510,1136,1,58,7,13680,,,-3,,
2511,1137,1,27,4,13680,,,-3,,
2512,1138,1,12,9,13740,,,-3,,
2513,1139,1,168,3,13740,,,-3,,
2514,1140,1,7,10,13740,,,-3,,
2515,1141,1,6,10,13740,,,-3,,
2516,1141,1,4,9,13740,,,-3,,
2517,1142,1,135,6,13740,,,-3,,
2518,1142,1,18,4,13740,,,-3,,
2519,1142,1,25,5,13740,,,-3,,
2520,1143,1,17,10,13800,,,-3,,
2521,1143,1,29,4,13800,,,-3,,
2522,1143,1,3,7,13800,,,-3,,
2523,1144,1,27,8,13800,,,-3,,
2524,1145,1,128,8,13800,,,-3,,
2525,1146,1,18,2,13800,,,-3,,
2526,1147,1,173,10,13800,,,-3,,
2527,1147,1,128,8,13800,,,-3,,
2528,1147,1,6,7,13800,,,-3,,
2529,1147,1,153,5,13800,,,-3,,
2530,1148,1,187,10,13800,,,-3,,
2531,1149,1,8,2,13860,,,-3,,
2532,1150,1,34,9,13860,,,-3,,
2533,1151,1,99,8,13860,,,-3,,
2534,1152,1,155,8,13860,,,-3,,
2535,1153,1,141,6,13860,,,-3,,
2536,1153,1,375,6,13860,,,-3,,
2537,1153,1,26,3,13860,,,-3,,
2538,1154,1,19,1,13860,,,-3,,
2539,1154,1,16,9,13860,,,-3,,
2540,1155,1,42,10,13860,,,-3,,
2541,1155,1,4,9,13860,,,-3,,
2542,1155,1,2,10,13860,,,-3,,
2543,1156,1,192,6,13860,,,-3,,
2544,1157,1,17,9,13860,,,-3,,
2545,1157,1,449,9,13860,,,-3,,
2546,1157,1,75,5,13860,,,-3,,
2547,1158,1,23,8,13860,,,-3,,
2548,1159,1,48,8,13860,,,-3,,
2549,1160,1,33,8,13920,,,-3,,
2550,1161,1,249,6,13920,,,-3,,
2551,1161,1,263,8,13920,,,-3,,
2552,1161,1,384,5,13920,,,-3,,
2553,1161,1,9,4,13920,,,-3,,
2554,1162,1,17,8,13920,,,-3,,
2555,1163,1,3,8,13980,,,-3,,
2556,1163,1,76,8,13980,,,-3,,
2557,1163,1,10,9,13980,,,-3,,
2558,1164,1,7,6,13980,,,-3,,
2559,1164,1,119,4,13980,,,-3,,
2560,1165,1,16,5,13980,,,-3,,
2561,1165,1,118,4,13980,,,-3,,
2562,1165,1,87,10,13980,,,-3,,
2563,1166,1,41,7,13980,,,-3,,
2564,1166,1,201,5,13980,,,-3,,
2565,1166,1,242,10,13980,,,-3,,
2566,1166,1,5,6,13980,,,-3,,
2567,1166,1,25,6,13980,,,-3,,
2568,1166,1,3,10,13980,,,-3,,
2569,1166,1,189,3,13980,,,-3,,
2570,1166,1,38,2,13980,,,-3,,
2571,1166,1,113,4,13980,,,-3,,
2572,1167,1,98,6,13980,,,-3,,
2573,1168,1,302,8,13980,,,-3,,
2574,1168,1,188,6,13980,,,-3,,
2575,1169,1,121,3,14040,,,-3,,
2576,1169,1,25,11,14040,,,-3,,
2577,1169,1,122,12,14040,,,-3,,
2578,1169,1,80,4,14040,,,-3,,
2579,1170,1,64,1,14040,,,-3,,
2580,1170,1,39,9,14040,,,-3,,
2581,1171,1,156,1,14040,,,-3,,
2582,1171,1,13,6,14040,,,-3,,
2583,1172,1,17,6,14040,,,-3,,
2584,1173,1,111,2,14100,,,-3,,
2585,1174,1,91,8,14100,,,-3,,
2586,1175,1,3,4,14100,,,-3,,
2587,1176,1,7,1,14100,,,-3,,
2588,1176,1,277,5,14100,,,-3,,
2589,1177,1,9,8,14160,,,-3,,
2590,1178,1,157,1,14160,,,-3,,
2591,1178,1,4,4,14160,,,-3,,
2592,1178,1,207,2,14160,,,-3,,
2593,1179,1,143,1,14160,,,-3,,
2594,1180,1,15,8,14160,,,-3,,
2595,1180,1,2,4,14160,,,-3,,
2596,1181,1,147,2,14160,,,-3,,
2597,1182,1,347,10,14220,,,-3,,
2598,1183,1,23,6,14220,,,-3,,
2599,1183,1,120,6,14220,,,-3,,
2600,1184,1,158,6,14280,,,-3,,
2601,1185,1,71,5,14280,,,-3,,
2602,1185,1,177,12,14280,,,-3,,
2603,1185,1,20,8,14280,,,-3,,
2604,1186,1,263,4,14280,,,-3,,
2605,1187,1,48,10,14280,,,-3,,
2606,1187,1,450,9,14280,,,-3,,
2607,1187,1,6,8,14280,,,-3,,
2608,1188,1,106,8,14280,,,-3,,
2609,1189,1,7,6,14280,,,-3,,
2610,1190,1,103,4,14280,,,-3,,
2611,1191,1,14,11,14280,,,-3,,
2612,1191,1,0,8,14280,,,-3,,
2613,1191,1,37,4,14280,,,-3,,
2614,1191,1,263,6,14280,,,-3,,
2615,1192,1,37,6,14340,,,-3,,
2616,1193,1,37,6,14340,,,-3,,
2617,1193,1,99,2,14340,,,-3,,
2618,1193,1,64,6,14340,,,-3,,
2619,1194,1,179,8,14340,,,-3,,
2620,1195,1,88,9,14340,,,-3,,
2621,1195,1,111,8,14340,,,-3,,
2622,1195,1,1,2,14340,,,-3,,
2623,1195,1,32,11,14340,,,-3,,
2624,1196,1,19,7,14340,,,-3,,
2625,1197,1,134,2,14340,,,-3,,
2626,1198,1,437,10,14340,,,-3,,
2627,1198,1,409,6,14340,,,-3,,
2628,1199,1,9,6,14340,,,-3,,
2629,1200,1,138,3,14340,,,-3,,
2630,1201,1,7,6,14400,,,-3,,
2631,1202,1,7,3,14400,,,-3,,
2632,1202,1,103,7,14400,,,-3,,
2633,1202,1,49,6,14400,,,-3,,
2634,1203,1,22,7,14400,,,-3,,
2635,1203,1,31,7,14400,,,-3,,
2636,1203,1,11,10,14400,,,-3,,
2637,1204,1,84,10,14400,,,-3,,
2638,1205,1,31,10,14400,,,-3,,
2639,1206,1,19,6,14400,,,-3,,
2640,1207,1,117,9,14460,,,-3,,
2641,1208,1,298,8,14460,,,-3,,
2642,1209,1,271,5,14460,,,-3,,
2643,1210,1,14,8,14460,,,-3,,
2644,1211,1,4,6,14520,,,-3,,
2645,1212,1,12,8,14520,,,-3,,
2646,1212,1,214,6,14520,,,-3,,
2647,1213,1,89,8,14520,,,-3,,
2648,1214,1,30,11,14520,,,-3,,
2649,1214,1,140,7,14520,,,-3,,
2650,1214,1,12,3,14520,,,-3,,
2651,1215,1,49,12,14520,,,-3,,
2652,1216,1,11,8,14520,,,-3,,
2653,1217,1,30,4,14580,,,-3,,
2654,1217,1,69,11,14580,,,-3,,
2655,1217,1,320,5,14580,,,-3,,
2656,1218,1,49,3,14580,,,-3,,
2657,1218,1,20,3,14580,,,-3,,
2658,1218,1,40,6,14580,,,-3,,
2659,1219,1,13,6,14580,,,-3,,
2660,1219,1,210,6,14580,,,-3,,
2661,1219,1,64,11,14580,,,-3,,
2662,1220,1,408,9,14580,,,-3,,
2663,1220,1,115,8,14580,,,-3,,
2664,1221,1,12,7,14640,,,-3,,
2665,1221,1,6,6,14640,,,-3,,
2666,1222,1,14,8,14640,,,-3,,
2667,1222,1,282,1,14640,,,-3,,
2668,1223,1,44,12,14640,,,-3,,
2669,1224,1,13,4,14700,,,-3,,
